5000 0
10000 1
15000 1
20000 2
25000 2
30000 3
35000 3
40000 3
45000 3
50000 4
60000 5
70000 6
80000 7
90000 7
100000 8
120000 11
140000 11
160000 14
180000 15
200000 16
220000 17
240000 20
260000 22
280000 22
300000 23
